date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeTotUSD,HashRate,IssTotUSD,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjUSD,TxTfrValMeanUSD,TxTfrValMedUSD,TxTfrValUSD,VtyDayRet30d,FearAndGreed,Tweets
39911,105,105,22680,216,,,0,1,,0.00000521957831111111,,,,,514800,0,0,,,,,,,
39912,99,99,21358,215.737373737374,,,0,1,,0.00000492131669333333,,,,,519750,0,0,,,,,,,
39913,108,108,23321,215.935185185185,,,0,1,,0.00000536870912,,,,,525150,0,0,,,,,,,
39914,128,120,26801,223.341666666667,,,0,1,,0.00000596523235555556,,,,,531150,1,1,,,,,,,
39915,127,118,26516,224.71186440678,,,0,1,,0.0000058658118162963,,,,,537050,2,2,,,,,,,
39916,117,115,25066,217.965217391304,,,0,1,,0.00000571668100740741,,,,,542800,1,1,,,,,,,
39917,124,124,26777,215.943548387097,,,0,1,,0.00000616407343407407,,,,,549000,0,0,,,,,,,
39918,113,113,24380,215.752212389381,,,0,1,,0.00000561726046814815,,,,,554650,0,0,,,,,,,
39919,123,123,26554,215.886178861789,,,0,1,,0.00000611436316444444,,,,,560800,0,0,,,,,,,
39920,112,112,24177,215.866071428571,,,0,1,,0.00000556755019851852,,,,,566400,0,0,,,,,,,
39921,131,126,27977,222.039682539683,,,0,1,,0.00000626349397333333,,,,,572700,4,4,,,,,,,
39922,128,119,26656,224,,,0,1,,0.00000591552208592593,,,,,578650,1,1,,,,,,,
39923,236,119,38917,327.033613445378,,,0,1,,0.00000591552208592593,,,,,584600,2,2,,,,,,,
39924,125,123,26782,217.739837398374,,,0,1,,0.00000611436316444444,,,,,590750,1,1,,,,,,,
39925,121,121,26132,215.96694214876,,,0,1,,0.00000601494262518518,,,,,596800,0,0,,,,,,,
39926,75,75,16174,215.653333333333,,,0,1,,0.00000372827022222222,,,,,600550,0,0,,,,,,,
39927,115,115,24830,215.913043478261,,,0,1,,0.00000571668100740741,,,,,606300,0,0,,,,,,,
39928,118,118,25473,215.872881355932,,,0,1,,0.0000058658118162963,,,,,612200,0,0,,,,,,,
39929,128,112,25990,232.053571428571,,,0,1,,0.00000556755019851852,,,,,617800,2,2,,,,,,,
39930,104,104,22451,215.875,,,0,1,,0.00000516986804148148,,,,,623000,0,0,,,,,,,
39931,117,117,25231,215.649572649573,,,0,1,,0.00000581610154666667,,,,,628850,0,0,,,,,,,
39932,149,128,29964,234.09375,,,0,1,,0.00000636291451259259,,,,,635250,1,1,,,,,,,
39933,131,131,28288,215.93893129771,,,0,1,,0.00000651204532148148,,,,,641800,0,0,,,,,,,
39934,121,121,26123,215.892561983471,,,0,1,,0.00000601494262518518,,,,,647850,0,0,,,,,,,
39935,142,126,29153,231.373015873016,,,0,1,,0.00000626349397333333,,,,,654150,2,2,,,,,,,
39936,110,106,23710,223.679245283019,,,0,1,,0.00000526928858074074,,,,,659450,3,3,,,,,,,
39937,159,128,31098,242.953125,,,0,1,,0.00000636291451259259,,,,,665850,1,1,,,,,,,
39938,146,135,30332,224.681481481481,,,0,1,,0.0000067108864,,,,,672600,1,1,,,,,,,
39939,135,135,29157,215.977777777778,,,0,1,,0.0000067108864,,,,,679350,0,0,,,,,,,
39940,122,122,26352,216,,,0,1,,0.00000606465289481481,,,,,685450,0,0,,,,,,,
39941,107,107,23101,215.897196261682,,,0,1,,0.00000531899885037037,,,,,690800,0,0,,,,,,,
39942,78,78,16809,215.5,,,0,1,,0.00000387740103111111,,,,,694700,0,0,,,,,,,
39943,85,85,18343,215.8,,,0,1,,0.00000422537291851852,,,,,698950,0,0,,,,,,,
39944,123,120,26263,218.858333333333,,,0,1,,0.00000596523235555556,,,,,704950,1,1,,,,,,,
39945,130,130,28070,215.923076923077,,,0,1,,0.00000646233505185185,,,,,711450,0,0,,,,,,,
39946,117,111,25060,225.765765765766,,,0,1,,0.00000551783992888889,,,,,717000,5,5,,,,,,,
39947,145,139,30728,221.064748201439,,,0,1,,0.00000690972747851852,,,,,723950,3,3,,,,,,,
39948,147,136,30549,224.625,,,0,1,,0.00000676059666962963,,,,,730750,1,1,,,,,,,
39949,119,119,25699,215.957983193277,,,0,1,,0.00000591552208592593,,,,,736700,0,0,,,,,,,
39950,127,127,27427,215.96062992126,,,0,1,,0.00000631320424296296,,,,,743050,0,0,,,,,,,
39951,118,118,25478,215.915254237288,,,0,1,,0.0000058658118162963,,,,,748950,0,0,,,,,,,
39952,86,86,18567,215.895348837209,,,0,1,,0.00000427508318814815,,,,,753250,0,0,,,,,,,
39953,120,120,25887,215.725,,,0,1,,0.00000596523235555556,,,,,759250,0,0,,,,,,,
39954,82,82,17710,215.975609756098,,,0,1,,0.00000407624210962963,,,,,763350,0,0,,,,,,,
39955,61,61,13174,215.967213114754,,,0,1,,0.00000303232644740741,,,,,766400,0,0,,,,,,,
39956,32,32,6909,215.90625,,,0,1,,0.00000159072862814815,,,,,768000,0,0,,,,,,,
39957,100,100,21591,215.91,,,0,1,,0.00000497102696296296,,,,,773000,0,0,,,,,,,
39958,109,109,23539,215.954128440367,,,0,1,,0.00000541841938962963,,,,,778450,0,0,,,,,,,
39959,125,125,26987,215.896,,,0,1,,0.0000062137837037037,,,,,784700,0,0,,,,,,,
39960,119,119,25673,215.739495798319,,,0,1,,0.00000591552208592593,,,,,790650,0,0,,,,,,,
39961,95,95,20508,215.873684210526,,,0,1,,0.00000472247561481481,,,,,795400,0,0,,,,,,,
39962,167,106,29766,280.811320754717,,,0,1,,0.00000526928858074074,,,,,800700,1,1,,,,,,,
39963,109,109,23517,215.752293577982,,,0,1,,0.00000541841938962963,,,,,806150,0,0,,,,,,,
39964,96,96,20736,216,,,0,1,,0.00000477218588444444,,,,,810950,0,0,,,,,,,
39965,73,71,15608,219.830985915493,,,0,1,,0.0000035294291437037,,,,,814500,1,1,,,,,,,
39966,111,111,23966,215.90990990991,,,0,1,,0.00000551783992888889,,,,,820050,0,0,,,,,,,
39967,71,71,15336,216,,,0,1,,0.0000035294291437037,,,,,823600,0,0,,,,,,,
39968,66,66,14251,215.924242424242,,,0,1,,0.00000328087779555556,,,,,826900,0,0,,,,,,,
39969,30,30,6473,215.766666666667,,,0,1,,0.00000149130808888889,,,,,828400,0,0,,,,,,,
39970,28,28,6033,215.464285714286,,,0,1,,0.00000139188754962963,,,,,829800,0,0,,,,,,,
39971,16,16,3454,215.875,,,0,1,,7.95364314074074E-7,,,,,830600,0,0,,,,,,,
39972,82,82,17693,215.768292682927,,,0,1,,0.00000407624210962963,,,,,834700,0,0,,,,,,,
39973,91,91,19639,215.813186813187,,,0,1,,0.0000045236345362963,,,,,839250,0,0,,,,,,,11
39974,82,82,17706,215.926829268293,,,0,1,,0.00000407624210962963,,,,,843350,0,0,,,,,,,
39975,89,89,19220,215.955056179775,,,0,1,,0.00000442421399703704,,,,,847800,0,0,,,,,,,
39976,86,86,18562,215.837209302326,,,0,1,,0.00000427508318814815,,,,,852100,0,0,,,,,,,
39977,78,78,16807,215.474358974359,,,0,1,,0.00000387740103111111,,,,,856000,0,0,,,,,,,
39978,72,72,15531,215.708333333333,,,0,1,,0.00000357913941333333,,,,,859600,0,0,,,,,,,
39979,84,84,18138,215.928571428571,,,0,1,,0.00000417566264888889,,,,,863800,0,0,,,,,,,
39980,71,71,15314,215.69014084507,,,0,1,,0.0000035294291437037,,,,,867350,0,0,,,,,,,
39981,79,79,17038,215.670886075949,,,0,1,,0.00000392711130074074,,,,,871300,0,0,,,,,,,
39982,80,80,17266,215.825,,,0,1,,0.00000397682157037037,,,,,875300,0,0,,,,,,,
39983,87,87,18763,215.666666666667,,,0,1,,0.00000432479345777778,,,,,879650,0,0,,,,,,,31
39984,78,78,16829,215.75641025641,,,0,1,,0.00000387740103111111,,,,,883550,0,0,,,,,,,23
39985,81,81,17481,215.814814814815,,,0,1,,0.00000402653184,,,,,887600,0,0,,,,,,,
39986,137,76,23285,306.381578947368,,,0,1,,0.00000377798049185185,,,,,891400,1,1,,,,,,,
39987,76,76,16379,215.513157894737,,,0,1,,0.00000377798049185185,,,,,895200,0,0,,,,,,,
39988,100,95,21053,221.610526315789,,,0,1,,0.00000472247561481481,,,,,899950,2,2,,,,,,,
39989,89,68,16983,249.75,,,0,1,,0.00000338029833481481,,,,,903350,1,1,,,,,,,
39990,90,90,19402,215.577777777778,,,0,1,,0.00000447392426666667,,,,,907850,0,0,,,,,,,
39991,84,84,18133,215.869047619048,,,0,1,,0.00000417566264888889,,,,,912050,0,0,,,,,,,
39992,48,46,10152,220.695652173913,,,0,1,,0.00000228667240296296,,,,,914350,1,1,,,,,,,
39993,87,83,18608,224.192771084337,,,0,1,,0.00000412595237925926,,,,,918500,2,2,,,,,,,
39994,85,85,18337,215.729411764706,,,0,1,,0.00000422537291851852,,,,,922750,0,0,,,,,,,
39995,77,74,16236,219.405405405405,,,0,1,,0.00000367855995259259,,,,,926450,1,1,,,,,,,
39996,85,83,18147,218.638554216867,,,0,1,,0.00000412595237925926,,,,,930600,1,1,,,,,,,
39997,82,82,17710,215.975609756098,,,0,1,,0.00000407624210962963,,,,,934700,0,0,,,,,,,
39998,89,89,19213,215.876404494382,,,0,1,,0.00000442421399703704,,,,,939150,0,0,,,,,,,
39999,79,79,17063,215.987341772152,,,0,1,,0.00000392711130074074,,,,,943100,0,0,,,,,,,
40000,84,84,18142,215.97619047619,,,0,1,,0.00000417566264888889,,,,,947300,0,0,,,,,,,
40001,69,69,14899,215.927536231884,,,0,1,,0.00000343000860444444,,,,,950750,0,0,,,,,,,
40002,74,74,15984,216,,,0,1,,0.00000367855995259259,,,,,954450,0,0,,,,,,,
40003,86,86,18551,215.709302325581,,,0,1,,0.00000427508318814815,,,,,958750,0,0,,,,,,,
40004,81,81,17486,215.876543209877,,,0,1,,0.00000402653184,,,,,962800,0,0,,,,,,,
40005,83,83,17927,215.987951807229,,,0,1,,0.00000412595237925926,,,,,966950,0,0,,,,,,,
40006,77,77,16616,215.792207792208,,,0,1,,0.00000382769076148148,,,,,970800,0,0,,,,,,,
40007,78,78,16841,215.910256410256,,,0,1,,0.00000387740103111111,,,,,974700,0,0,,,,,,,
40008,69,69,14900,215.942028985507,,,0,1,,0.00000343000860444444,,,,,978150,0,0,,,,,,,
40009,45,45,9720,216,,,0,1,,0.00000223696213333333,,,,,980400,0,0,,,,,,,
40010,71,71,15326,215.859154929577,,,0,1,,0.0000035294291437037,,,,,983950,0,0,,,,,,,
40011,47,47,10138,215.702127659574,,,0,1,,0.00000233638267259259,,,,,986300,0,0,,,,,,,
40012,4,4,863,215.75,,,0,1,,1.98841078518518E-7,,,,,986500,0,0,,,,,,,
40013,70,70,15108,215.828571428571,,,0,1,,0.00000347971887407407,,,,,990000,0,0,,,,,,,
40014,192,70,29028,414.685714285714,,,0,1,,0.00000347971887407407,,,,,993500,1,1,,,,,,,
40015,82,82,17700,215.853658536585,,,0,1,,0.00000407624210962963,,,,,997600,0,0,,,,,,,
40016,60,60,12920,215.333333333333,,,0,1,,0.00000298261617777778,,,,,1000600,0,0,,,,,,,
40017,76,76,16395,215.723684210526,,,0,1,,0.00000377798049185185,,,,,1004400,0,0,,,,,,,
40018,73,73,15763,215.931506849315,,,0,1,,0.00000362884968296296,,,,,1008050,0,0,,,,,,,
40019,32,32,6907,215.84375,,,0,1,,0.00000159072862814815,,,,,1009650,0,0,,,,,,,
40020,21,21,4527,215.571428571429,,,0,1,,0.00000104391566222222,,,,,1010700,0,0,,,,,,,
40021,74,74,15977,215.905405405405,,,0,1,,0.00000367855995259259,,,,,1014400,0,0,,,,,,,
40022,41,41,8842,215.658536585366,,,0,1,,0.00000203812105481481,,,,,1016450,0,0,,,,,,,
40023,22,19,4372,230.105263157895,,,0,1,,9.44495122962963E-7,,,,,1017400,1,1,,,,,,,
40024,17,15,3467,231.133333333333,,,0,1,,7.45654044444444E-7,,,,,1018150,1,1,,,,,,,
40025,17,17,3667,215.705882352941,,,0,1,,8.45074583703704E-7,,,,,1019000,0,0,,,,,,,
40026,28,28,6043,215.821428571429,,,0,1,,0.00000139188754962963,,,,,1020400,0,0,,,,,,,
40027,23,23,4959,215.608695652174,,,0,1,,0.00000114333620148148,,,,,1021550,0,0,,,,,,,
40028,12,12,2588,215.666666666667,,,0,1,,5.96523235555555E-7,,,,,1022150,0,0,,,,,,,
40029,81,81,17467,215.641975308642,,,0,1,,0.00000402653184,,,,,1026200,0,0,,,,,,,
40030,87,87,18768,215.724137931034,,,0,1,,0.00000432479345777778,,,,,1030550,0,0,,,,,,,
40031,90,90,19435,215.944444444444,,,0,1,,0.00000447392426666667,,,,,1035050,0,0,,,,,,,
40032,192,80,30042,375.525,,,0,1,,0.00000397682157037037,,,,,1039050,1,1,,,,,,,
40033,80,80,17270,215.875,,,0,1,,0.00000397682157037037,,,,,1043050,0,0,,,,,,,
40034,101,101,21816,216,,,0,1,,0.00000502073723259259,,,,,1048100,0,0,,,,,,,
40035,75,75,16199,215.986666666667,,,0,1,,0.00000372827022222222,,,,,1051850,0,0,,,,,,,
40036,70,70,15114,215.914285714286,,,0,1,,0.00000347971887407407,,,,,1055350,0,0,,,,,,,
40037,63,63,13577,215.507936507937,,,0,1,,0.00000313174698666667,,,,,1058500,0,0,,,,,,,
40038,85,85,18339,215.752941176471,,,0,1,,0.00000422537291851852,,,,,1062750,0,0,,,,,,,
40039,63,63,13597,215.825396825397,,,0,1,,0.00000313174698666667,,,,,1065900,0,0,,,,,,,
40040,26,26,5600,215.384615384615,,,0,1,,0.00000129246701037037,,,,,1067200,0,0,,,,,,,
40041,19,19,4096,215.578947368421,,,0,1,,9.44495122962963E-7,,,,,1068150,0,0,,,,,,,
40042,17,17,3670,215.882352941176,,,0,1,,8.45074583703704E-7,,,,,1069000,0,0,,,,,,,
40043,10,10,2157,215.7,,,0,1,,4.97102696296296E-7,,,,,1069500,0,0,,,,,,,
40044,18,18,3877,215.388888888889,,,0,1,,8.94784853333333E-7,,,,,1070400,0,0,,,,,,,
40045,22,22,4732,215.090909090909,,,0,1,,0.00000109362593185185,,,,,1071500,0,0,,,,,,,
40046,14,14,3010,215,,,0,1,,6.95943774814815E-7,,,,,1072200,0,0,,,,,,,
40047,7,7,1507,215.285714285714,,,0,1,,3.47971887407407E-7,,,,,1072550,0,0,,,,,,,
40048,15,15,3231,215.4,,,0,1,,7.45654044444444E-7,,,,,1073300,0,0,,,,,,,
40049,15,15,3225,215,,,0,1,,7.45654044444444E-7,,,,,1074050,0,0,,,,,,,
40050,50,50,10788,215.76,,,0,1,,0.00000248551348148148,,,,,1076550,0,0,,,,,,,
40051,96,48,16118,335.791666666667,,,0,1,,0.00000238609294222222,,,,,1078950,3,3,,,,,,,
40052,29,29,6244,215.310344827586,,,0,1,,0.00000144159781925926,,,,,1080400,0,0,,,,,,,
40053,75,75,16183,215.773333333333,,,0,1,,0.00000372827022222222,,,,,1084150,0,0,,,,,,,
40054,78,78,16833,215.807692307692,,,0,1,,0.00000387740103111111,,,,,1088050,0,0,,,,,,,
40055,99,97,21084,217.360824742268,,,0,1,,0.00000482189615407407,,,,,1092900,1,1,,,,,,,
40056,93,86,19296,224.372093023256,,,0,1,,0.00000427508318814815,,,,,1097200,1,1,,,,,,,
40057,78,78,16832,215.794871794872,,,0,1,,0.00000387740103111111,,,,,1101100,0,0,,,,,,,
40058,66,66,14246,215.848484848485,,,0,1,,0.00000328087779555556,,,,,1104400,0,0,,,,,,,
40059,76,61,14816,242.885245901639,,,0,1,,0.00000303232644740741,,,,,1107450,1,1,,,,,,,
40060,64,64,13804,215.6875,,,0,1,,0.0000031814572562963,,,,,1110650,0,0,,,,,,,
40061,76,76,16402,215.815789473684,,,0,1,,0.00000377798049185185,,,,,1114450,0,0,,,,,,,
40062,68,68,14680,215.882352941176,,,0,1,,0.00000338029833481481,,,,,1117850,0,0,,,,,,,
40063,92,78,18364,235.435897435897,,,0,1,,0.00000387740103111111,,,,,1121750,1,1,,,,,,,
40064,69,69,14888,215.768115942029,,,0,1,,0.00000343000860444444,,,,,1125200,0,0,,,,,,,
40065,54,54,11653,215.796296296296,,,0,1,,0.00000268435456,,,,,1127900,0,0,,,,,,,
40066,67,67,14457,215.776119402985,,,0,1,,0.00000333058806518519,,,,,1131250,0,0,,,,,,,
40067,67,67,14461,215.835820895522,,,0,1,,0.00000333058806518519,,,,,1134600,0,0,,,,,,,
40068,69,69,14897,215.898550724638,,,0,1,,0.00000343000860444444,,,,,1138050,0,0,,,,,,,
40069,75,75,16188,215.84,,,0,1,,0.00000372827022222222,,,,,1141800,0,0,,,,,,,
40070,74,74,15972,215.837837837838,,,0,1,,0.00000367855995259259,,,,,1145500,0,0,,,,,,,
40071,44,44,9497,215.840909090909,,,0,1,,0.0000021872518637037,,,,,1147700,0,0,,,,,,,
40072,74,72,15761,218.902777777778,,,0,1,,0.00000357913941333333,,,,,1151300,1,1,,,,,,,
40073,186,84,29754,354.214285714286,,,0,1,,0.00000417566264888889,,,,,1155500,1,1,,,,,,,
40074,78,78,16833,215.807692307692,,,0,1,,0.00000387740103111111,,,,,1159400,0,0,,,,,,,
40075,74,74,15982,215.972972972973,,,0,1,,0.00000367855995259259,,,,,1163100,0,0,,,,,,,
40076,78,78,16847,215.987179487179,,,0,1,,0.00000387740103111111,,,,,1167000,0,0,,,,,,,
40077,78,69,15853,229.753623188406,,,0,1,,0.00000343000860444444,,,,,1170450,1,1,,,,,,,
40078,66,25,9992,399.68,,,0,1,,0.00000124275674074074,,,,,1171700,1,1,,,,,,,
40079,36,36,7768,215.777777777778,,,0,1,,0.00000178956970666667,,,,,1173500,0,0,,,,,,,
40080,97,97,20905,215.515463917526,,,0,1,,0.00000482189615407407,,,,,1178350,0,0,,,,,,,85
40081,119,91,22688,249.318681318681,,,0,1,,0.0000045236345362963,,,,,1182900,2,2,,,,,,,
40082,117,100,23413,234.13,,,0,1,,0.00000497102696296296,,,,,1187900,1,1,,,,,,,
40083,87,87,18786,215.931034482759,,,0,1,,0.00000432479345777778,,,,,1192250,0,0,,,,,,,
40084,85,85,18354,215.929411764706,,,0,1,,0.00000422537291851852,,,,,1196500,0,0,,,,,,,
40085,133,88,23985,272.556818181818,,,0,1,,0.00000437450372740741,,,,,1200900,2,2,,,,,,,
40086,85,85,18345,215.823529411765,,,0,1,,0.00000422537291851852,,,,,1205150,0,0,,,,,,,
40087,82,82,17702,215.878048780488,,,0,1,,0.00000407624210962963,,,,,1209250,0,0,,,,,,,
40088,83,72,16716,232.166666666667,,,0,1,,0.00000357913941333333,,,,,1212850,1,1,,,,,,,
40089,58,58,12497,215.465517241379,,,0,1,,0.00000288319563851852,,,,,1215750,0,0,,,,,,,
40090,53,53,11432,215.698113207547,,,0,1,,0.00000263464429037037,,,,,1218400,0,0,,,,,,,
40091,55,55,11868,215.781818181818,,,0,1,,0.00000273406482962963,,,,,1221150,0,0,,,,,,,
40092,58,43,11142,259.116279069767,,,0,1,,0.00000213754159407407,,,,,1223300,2,1,,,,,,,
40093,60,60,12939,215.65,,,0,1,,0.00000298261617777778,,,,,1226300,0,0,,,,,,,
40094,70,70,15083,215.471428571429,,,0,1,,0.00000347971887407407,,,,,1229800,0,0,,,,,,,
40095,79,79,17040,215.696202531646,,,0,1,,0.00000392711130074074,,,,,1233750,0,0,,,,,,,
40096,77,77,16618,215.818181818182,,,0,1,,0.00000382769076148148,,,,,1237600,0,0,,,,,,,
40097,74,74,15966,215.756756756757,,,0,1,,0.00000367855995259259,,,,,1241300,0,0,,,,,,,
40098,132,58,21132,364.344827586207,,,0,1,,0.00000288319563851852,,,,,1244200,1,1,,,,,,,
40099,57,57,12302,215.824561403509,,,0,1,,0.00000283348536888889,,,,,1247050,0,0,,,,,,,
40100,69,69,14876,215.594202898551,,,0,1,,0.00000343000860444444,,,,,1250500,0,0,,,,,,,
40101,71,71,15293,215.394366197183,,,0,1,,0.0000035294291437037,,,,,1254050,0,0,,,,,,,
40102,141,60,22353,372.55,,,0,1,,0.00000298261617777778,,,,,1257050,1,1,,,,,,,
40103,57,57,12299,215.771929824561,,,0,1,,0.00000283348536888889,,,,,1259900,0,0,,,,,,,
40104,82,74,16801,227.040540540541,,,0,1,,0.00000367855995259259,,,,,1263600,1,1,,,,,,,
40105,112,112,24128,215.428571428571,,,0,1,,0.00000556755019851852,,,,,1269200,0,0,,,,,,,
40106,197,95,32111,338.010526315789,,,0,1,,0.00000472247561481481,,,,,1273950,1,1,,,,,,,
40107,99,80,19332,241.65,,,0,1,,0.00000397682157037037,,,,,1277950,1,1,,,,,,,
40108,130,90,24132,268.133333333333,,,0,1,,0.00000447392426666667,,,,,1282450,1,1,,,,,,,
40109,89,89,19171,215.404494382022,,,0,1,,0.00000442421399703704,,,,,1286900,0,0,,,,,,,
40110,70,62,14274,230.225806451613,,,0,1,,0.00000308203671703704,,,,,1290000,1,1,,,,,,,
40111,76,76,16385,215.592105263158,,,0,1,,0.00000377798049185185,,,,,1293800,0,0,,,,,,,
40112,71,71,15322,215.802816901408,,,0,1,,0.0000035294291437037,,,,,1297350,0,0,,,,,,,
40113,81,64,15728,245.75,,,0,1,,0.0000031814572562963,,,,,1300550,1,1,,,,,,,
40114,66,66,14237,215.712121212121,,,0,1,,0.00000328087779555556,,,,,1303850,0,0,,,,,,,
40115,89,46,14691,319.369565217391,,,0,1,,0.00000228667240296296,,,,,1306150,2,2,,,,,,,
40116,60,60,12928,215.466666666667,,,0,1,,0.00000298261617777778,,,,,1309150,0,0,,,,,,,
40117,46,46,9904,215.304347826087,,,0,1,,0.00000228667240296296,,,,,1311450,0,0,,,,,,,
40118,25,25,5379,215.16,,,0,1,,0.00000124275674074074,,,,,1312700,0,0,,,,,,,
40119,33,33,7111,215.484848484848,,,0,1,,0.00000164043889777778,,,,,1314350,0,0,,,,,,,
40120,62,62,13361,215.5,,,0,1,,0.00000308203671703704,,,,,1317450,0,0,,,,,,,
40121,105,63,18530,294.126984126984,,,0,1,,0.00000313174698666667,,,,,1320600,1,1,,,,,,,
40122,57,57,12283,215.491228070175,,,0,1,,0.00000283348536888889,,,,,1323450,0,0,,,,,,,
40123,62,62,13364,215.548387096774,,,0,1,,0.00000308203671703704,,,,,1326550,0,0,,,,,,,
40124,69,69,14882,215.68115942029,,,0,1,,0.00000343000860444444,,,,,1330000,0,0,,,,,,,
40125,73,73,15733,215.520547945205,,,0,1,,0.00000362884968296296,,,,,1333650,0,0,,,,,,,
40126,64,64,13804,215.6875,,,0,1,,0.0000031814572562963,,,,,1336850,0,0,,,,,,,
40127,120,78,21752,278.871794871795,,,0,1,,0.00000387740103111111,,,,,1340750,3,3,,,,,,,
40128,76,64,16259,254.046875,,,0,1,,0.0000031814572562963,,,,,1343950,6,6,,,,,,,
40129,68,66,14868,225.272727272727,,,0,1,,0.00000328087779555556,,,,,1347250,2,1,,,,,,,
40130,91,80,18427,230.3375,,,0,1,,0.00000397682157037037,,,,,1351250,1,1,,,,,,,
40131,79,79,17038,215.670886075949,,,0,1,,0.00000392711130074074,,,,,1355200,0,0,,,,,,,
40132,96,96,20700,215.625,,,0,1,,0.00000477218588444444,,,,,1360000,0,0,,,,,,,
40133,97,97,20921,215.680412371134,,,0,1,,0.00000482189615407407,,,,,1364850,0,0,,,,,,,
40134,92,92,19841,215.663043478261,,,0,1,,0.00000457334480592593,,,,,1369450,0,0,,,,,,,
40135,79,79,17015,215.379746835443,,,0,1,,0.00000392711130074074,,,,,1373400,0,0,,,,,,,
40136,153,70,26265,375.214285714286,,,0,1,,0.00000347971887407407,,,,,1376900,2,2,,,,,,,
40137,86,86,18546,215.651162790698,,,0,1,,0.00000427508318814815,,,,,1381200,0,0,,,,,,,
40138,73,73,15744,215.671232876712,,,0,1,,0.00000362884968296296,,,,,1384850,0,0,,,,,,,
40139,106,106,22869,215.745283018868,,,0,1,,0.00000526928858074074,,,,,1390150,0,0,,,,,,,
40140,96,96,20721,215.84375,,,0,1,,0.00000477218588444444,,,,,1394950,0,0,,,,,,,
40141,93,93,20048,215.569892473118,,,0,1,,0.00000462305507555556,,,,,1399600,0,0,,,,,,,
40142,90,90,19407,215.633333333333,,,0,1,,0.00000447392426666667,,,,,1404100,0,0,,,,,,,
40143,84,84,18103,215.511904761905,,,0,1,,0.00000417566264888889,,,,,1408300,0,0,,,,,,,
40144,74,74,15946,215.486486486486,,,0,1,,0.00000367855995259259,,,,,1412000,0,0,,,,,,,
40145,71,71,15305,215.56338028169,,,0,1,,0.0000035294291437037,,,,,1415550,0,0,,,,,,,
40146,60,60,12939,215.65,,,0,1,,0.00000298261617777778,,,,,1418550,0,0,,,,,,,
40147,75,75,16185,215.8,,,0,1,,0.00000372827022222222,,,,,1422300,0,0,,,,,,,
40148,240,73,35315,483.767123287671,,,0,1,,0.00000362884968296296,,,,,1425950,1,2,,,,,,,
40149,94,94,20271,215.648936170213,,,0,1,,0.00000467276534518519,,,,,1430650,0,0,,,,,,,
40150,88,88,18988,215.772727272727,,,0,1,,0.00000437450372740741,,,,,1435050,0,0,,,,,,,
40151,36,36,7753,215.361111111111,,,0,1,,0.00000178956970666667,,,,,1436850,0,0,,,,,,,13
40152,84,64,15939,249.046875,,,0,1,,0.0000031814572562963,,,,,1440050,1,2,,,,,,,
40153,107,103,22699,220.378640776699,,,0,1,,0.00000512015777185185,,,,,1445200,2,3,,,,,,,
40154,133,112,26475,236.383928571429,,,0,1,,0.00000556755019851852,,,,,1450800,1,1,,,,,,,
40155,116,105,23844,227.085714285714,,,0,1,,0.00000521957831111111,,,,,1456050,1,1,,,,,,,
40156,119,96,25269,263.21875,,,0,1,,0.00000477218588444444,,,,,1460850,13,13,,,,,,,
40157,104,104,22424,215.615384615385,,,0,1,,0.00000516986804148148,,,,,1466050,0,0,,,,,,,
40158,180,112,31922,285.017857142857,,,0,1,,0.00000556755019851852,,,,,1471650,2,2,,,,,,,
40159,110,110,23708,215.527272727273,,,0,1,,0.00000546812965925926,,,,,1477150,0,0,,,,,,,
40160,114,114,24597,215.763157894737,,,0,1,,0.00000566697073777778,,,,,1482850,0,0,,,,,,,30
40161,437,102,60328,591.450980392157,,,0,1,,0.00000507044750222222,,,,,1487950,5,5,,,,,,,
40162,137,110,26948,244.981818181818,,,0,1,,0.00000546812965925926,,,,,1493450,3,3,,,,,,,
40163,136,136,29326,215.632352941176,,,0,1,,0.00000676059666962963,,,,,1500250,0,0,,,,,,,
40164,179,169,38015,224.940828402367,,,0,1,,0.00000840103556740741,,,,,1508700,3,3,,,,,,,
40165,225,225,48500,215.555555555556,,,0,1,,0.0000111848106666667,,,,,1519950,0,0,,,,,,,
40166,200,198,42912,216.727272727273,,,0,1,,0.00000984263338666667,,,,,1529850,1,1,,,,,,,
40167,177,175,37942,216.811428571429,,,0,1,,0.00000869929718518518,,,,,1538600,1,1,,,,,,,
40168,175,175,37744,215.68,,,0,1,,0.00000869929718518518,,,,,1547350,0,0,,,,,,,
40169,162,162,34944,215.703703703704,,,0,1,,0.00000805306368,,,,,1555450,0,0,,,,,,,
40170,154,154,33214,215.675324675325,,,0,1,,0.00000765538152296296,,,,,1563150,0,0,,,,,,,
40171,154,154,33216,215.688311688312,,,0,1,,0.00000765538152296296,,,,,1570850,0,0,,,,,,,
40172,151,149,32379,217.308724832215,,,0,1,,0.00000740683017481482,,,,,1578300,1,1,,,,,,,
40173,174,174,37533,215.706896551724,,,0,1,,0.00000864958691555555,,,,,1587000,0,0,,,,,,,
40174,173,167,36709,219.814371257485,,,0,1,,0.00000830161502814815,,,,,1595350,1,1,,,,,,,
40175,137,137,29557,215.744525547445,,,0,1,,0.00000681030693925926,,,,,1602200,0,0,,,,,,,
